,,,,175,159.8493151
,,,,176,120.3726027
,,,,177,80.89589041
,,,,178,41.41917808
,,,,179,1.942465753
,,,,180,752
,,,,181,712.5232877
,,,,182,673.0465753
,,,,183,633.569863
,,,,184,594.0931507
,,,,185,554.6164384
,,,,186,515.139726
,,,,187,475.6630137
,,,,188,436.1863014
,,,,189,396.709589
,,,,190,357.2328767
,,,,191,317.7561644
,,,,192,278.2794521
,,,,193,238.8027397
,,,,194,199.3260274
,,,,195,159.8493151
,,,,196,120.3726027
,,,,197,80.89589041
,,,,198,41.41917808
,,,,199,1.942465753
,,,,200,752
,,,,201,712.5232877
,,,,202,673.0465753
,,,,203,633.569863
,,,,204,594.0931507
,,,,205,554.6164384
,,,,206,515.139726
,,,,207,475.6630137
,,,,208,436.1863014
,,,,209,396.709589
,,,,210,357.2328767
,,,,211,317.7561644
,,,,212,278.2794521
,,,,213,238.8027397
,,,,214,199.3260274
,,,,215,159.8493151
,,,,216,120.3726027
,,,,217,80.89589041
,,,,218,41.41917808
,,,,219,1.942465753
,,,,220,752
,,,,221,712.5232877
,,,,222,673.0465753
,,,,223,633.569863
,,,,224,594.0931507
,,,,225,554.6164384
,,,,226,515.139726
,,,,227,475.6630137
,,,,228,436.1863014
,,,,229,396.709589
,,,,230,357.2328767
,,,,231,317.7561644
,,,,232,278.2794521
,,,,233,238.8027397
,,,,234,199.3260274
,,,,235,159.8493151
,,,,236,120.3726027
,,,,237,80.89589041
,,,,238,41.41917808
,,,,239,1.942465753
,,,,240,752
,,,,241,712.5232877
,,,,242,673.0465753
,,,,243,633.569863
,,,,244,594.0931507
,,,,245,554.6164384
,,,,246,515.139726
,,,,247,475.6630137
,,,,248,436.1863014
,,,,249,396.709589
,,,,250,357.2328767
,,,,251,317.7561644
,,,,252,278.2794521
,,,,253,238.8027397
,,,,254,199.3260274
,,,,255,159.8493151
,,,,256,120.3726027
,,,,257,80.89589041
,,,,258,41.41917808
,,,,259,1.942465753
,,,,260,752
,,,,261,712.5232877
,,,,262,673.0465753
,,,,263,633.569863
,,,,264,594.0931507
,,,,265,554.6164384
,,,,266,515.139726
,,,,267,475.6630137
,,,,268,436.1863014
,,,,269,396.709589
,,,,270,357.2328767
,,,,271,317.7561644
,,,,272,278.2794521
,,,,273,238.8027397
,,,,274,199.3260274
,,,,275,159.8493151
,,,,276,120.3726027
,,,,277,80.89589041
,,,,278,41.41917808
,,,,279,1.942465753
,,,,280,752
,,,,281,712.5232877
,,,,282,673.0465753
,,,,283,633.569863
,,,,284,594.0931507
,,,,285,554.6164384
,,,,286,515.139726
,,,,287,475.6630137
,,,,288,436.1863014
,,,,289,396.709589
,,,,290,357.2328767
,,,,291,317.7561644
,,,,292,278.2794521
,,,,293,238.8027397
,,,,294,199.3260274
,,,,295,159.8493151
,,,,296,120.3726027
,,,,297,80.89589041
,,,,298,41.41917808
,,,,299,1.942465753
,,,,300,752
,,,,301,712.5232877
,,,,302,673.0465753
,,,,303,633.569863
,,,,304,594.0931507
,,,,305,554.6164384
,,,,306,515.139726
,,,,307,475.6630137
,,,,308,436.1863014
,,,,309,396.709589
,,,,310,357.2328767
,,,,311,317.7561644
,,,,312,278.2794521
,,,,313,238.8027397
,,,,314,199.3260274
,,,,315,159.8493151
,,,,316,120.3726027
,,,,317,80.89589041
,,,,318,41.41917808
,,,,319,1.942465753
,,,,320,752
,,,,321,712.5232877
,,,,322,673.0465753
,,,,323,633.569863
,,,,324,594.0931507
,,,,325,554.6164384
,,,,326,515.139726
,,,,327,475.6630137
,,,,328,436.1863014
,,,,329,396.709589
,,,,330,357.2328767
,,,,331,317.7561644
,,,,332,278.2794521
,,,,333,238.8027397
,,,,334,199.3260274
,,,,335,159.8493151
,,,,336,120.3726027
,,,,337,80.89589041
,,,,338,41.41917808
,,,,339,1.942465753
,,,,340,752
,,,,341,712.5232877
,,,,342,673.0465753
,,,,343,633.569863
,,,,344,594.0931507
,,,,345,554.6164384
,,,,346,515.139726
,,,,347,475.6630137
,,,,348,436.1863014
,,,,349,396.709589
,,,,350,357.2328767
,,,,351,317.7561644
,,,,352,278.2794521
,,,,353,238.8027397
,,,,354,199.3260274
,,,,355,159.8493151
,,,,356,120.3726027
,,,,357,80.89589041
,,,,358,41.41917808
,,,,359,1.942465753
,,,,360,752
,,,,361,712.5232877
,,,,362,673.0465753
,,,,363,633.569863
,,,,364,594.0931507
,,,,365,554.6164384
